country,year,nitrous_oxide,co2_emissions,greenhouse_gas_emissions,agricultural_land,total_population,population_growth,renewable_energy_consumption,urban_population,GDP,renewable_electricity
Peru,1997,,,,,,,,71.798,,
Peru,1996,,,,,,,,71.377,,
Peru,1995,,,,,,,,70.951,,
Peru,1994,,,,,,,,70.521,,
Peru,1993,,,,,,,,70.089,,
Peru,1992,,,,,,,,69.697,,
Peru,1991,,,,,,,,69.3,,
Peru,1990,,,,,,,,68.901,,
Portugal,2020,,,,,,,,66.31,,
Portugal,2019,,,,,,,,65.764,,
Portugal,2018,,,,,,,,65.211,,
Portugal,2017,,,,,,,,64.652,,
Portugal,2016,,,,,,,,64.086,,
Portugal,2015,,,,,,,,63.514,,
Portugal,2014,,,,,,,,62.936,,
Portugal,2013,,,,,,,,62.352,,
Portugal,2012,,,,,,,,61.763,,
Portugal,2011,,,,,,,,61.167,,
Portugal,2010,,,,,,,,60.567,,
Portugal,2009,,,,,,,,59.964,,
Portugal,2008,,,,,,,,59.359,,
Portugal,2007,,,,,,,,58.749,,
Portugal,2006,,,,,,,,58.137,,
Portugal,2005,,,,,,,,57.522,,
Portugal,2004,,,,,,,,56.907,,
Portugal,2003,,,,,,,,56.287,,
Portugal,2002,,,,,,,,55.666,,
Portugal,2001,,,,,,,,55.044,,
Portugal,2000,,,,,,,,54.399,,
Portugal,1999,,,,,,,,53.743,,
Portugal,1998,,,,,,,,53.086,,
Portugal,1997,,,,,,,,52.428,,
Portugal,1996,,,,,,,,51.77,,
Portugal,1995,,,,,,,,51.109,,
Portugal,1994,,,,,,,,50.449,,
Portugal,1993,,,,,,,,49.789,,
Portugal,1992,,,,,,,,49.13,,
Portugal,1991,,,,,,,,48.469,,
Portugal,1990,,,,,,,,47.915,,
Somalia,2020,,,,,,,,46.141,,
Somalia,2019,,,,,,,,45.554,,
Somalia,2018,,,,,,,,44.971,,
Somalia,2017,,,,,,,,44.391,,
Somalia,2016,,,,,,,,43.816,,
Somalia,2015,,,,,,,,43.245,,
Somalia,2014,,,,,,,,42.679,,
Somalia,2013,,,,,,,,42.117,,
Somalia,2012,,,,,,,,41.558,,
Somalia,2011,,,,,,,,41.0,,
Somalia,2010,,,,,,,,39.31,,
Somalia,2009,,,,,,,,37.645,,
Somalia,2008,,,,,,,,36.011,,
Somalia,2007,,,,,,,,34.404,,
Somalia,2006,,,,,,,,37.1,,
Somalia,2005,,,,,,,,36.311,,
Somalia,2004,,,,,,,,35.531,,
Somalia,2003,,,,,,,,34.756,,
Somalia,2002,,,,,,,,33.99,,
Somalia,2001,,,,,,,,33.617,,
Somalia,2000,,,,,,,,33.247,,
Somalia,1999,,,,,,,,32.878,,
Somalia,1998,,,,,,,,32.511,,
Somalia,1997,,,,,,,,32.147,,
Somalia,1996,,,,,,,,31.785,,
Somalia,1995,,,,,,,,31.425,,
Somalia,1994,,,,,,,,31.067,,
Somalia,1993,,,,,,,,30.711,,
Somalia,1992,,,,,,,,30.359,,
Somalia,1991,,,,,,,,30.007,,
Somalia,1990,,,,,,,,29.658,,
Serbia,2020,,,,,,,,56.446,,
Serbia,2019,,,,,,,,56.26,,
Serbia,2018,,,,,,,,56.092,,
Serbia,2017,,,,,,,,55.942,,
Serbia,2016,,,,,,,,55.81,,
Serbia,2015,,,,,,,,55.696,,
Serbia,2014,,,,,,,,55.583,,
Serbia,2013,,,,,,,,55.469,,
Serbia,2012,,,,,,,,55.356,,
Serbia,2011,,,,,,,,55.215,,
Serbia,2010,,,,,,,,54.993,,
Serbia,2009,,,,,,,,54.772,,
Serbia,2008,,,,,,,,54.55,,
Serbia,2007,,,,,,,,54.328,,
Serbia,2006,,,,,,,,54.105,,
Serbia,2005,,,,,,,,53.883,,
Serbia,2004,,,,,,,,53.661,,
Serbia,2003,,,,,,,,53.437,,
Serbia,2002,,,,,,,,53.215,,
Serbia,2001,,,,,,,,52.992,,
Serbia,2000,,,,,,,,52.769,,
Serbia,1999,,,,,,,,52.545,,
Serbia,1998,,,,,,,,52.322,,
Serbia,1997,,,,,,,,52.098,,
Serbia,1996,,,,,,,,51.875,,
Serbia,1995,,,,,,,,51.651,,
Serbia,1994,,,,,,,,51.428,,
Serbia,1993,,,,,,,,51.204,,
Serbia,1992,,,,,,,,50.981,,
Serbia,1991,,,,,,,,50.756,,
Serbia,1990,,,,,,,,50.393,,
Syrian Arab Republic,2020,,,,,,,,55.475,,
Syrian Arab Republic,2019,,,,,,,,54.821,,
Syrian Arab Republic,2018,,,,,,,,54.162,,
Syrian Arab Republic,2017,,,,,,,,53.5,,
Syrian Arab Republic,2016,,,,,,,,52.835,,
Syrian Arab Republic,2015,,,,,,,,52.168,,
Syrian Arab Republic,2014,,,,,,,,51.5,,
Syrian Arab Republic,2013,,,,,,,,52.529,,
Syrian Arab Republic,2012,,,,,,,,53.555,,
Syrian Arab Republic,2011,,,,,,,,54.58,,
Syrian Arab Republic,2010,,,,,,,,55.6,,
Syrian Arab Republic,2009,,,,,,,,55.237,,
Syrian Arab Republic,2008,,,,,,,,54.875,,
Syrian Arab Republic,2007,,,,,,,,54.511,,
Syrian Arab Republic,2006,,,,,,,,54.146,,
Syrian Arab Republic,2005,,,,,,,,53.782,,
Syrian Arab Republic,2004,,,,,,,,53.417,,
Syrian Arab Republic,2003,,,,,,,,53.049,,
Syrian Arab Republic,2002,,,,,,,,52.682,,
Syrian Arab Republic,2001,,,,,,,,52.314,,
Syrian Arab Republic,2000,,,,,,,,51.947,,
Syrian Arab Republic,1999,,,,,,,,51.578,,
Syrian Arab Republic,1998,,,,,,,,51.21,,
Syrian Arab Republic,1997,,,,,,,,50.841,,
Syrian Arab Republic,1996,,,,,,,,50.473,,
Syrian Arab Republic,1995,,,,,,,,50.104,,
Syrian Arab Republic,1994,,,,,,,,49.764,,
Syrian Arab Republic,1993,,,,,,,,49.555,,
Syrian Arab Republic,1992,,,,,,,,49.347,,
Syrian Arab Republic,1991,,,,,,,,49.139,,
Syrian Arab Republic,1990,,,,,,,,48.931,,
Argentina,2020,,,,,,,,,385540406815.599,
Argentina,2019,,,,,,,,,447754686715.081,
Argentina,2018,,,,,,,,,524819898586.906,
Argentina,2017,,,,,,,,,643628396190.388,
Argentina,2016,,,,,,,,,557532317363.451,
Argentina,2015,,,,,,,,,594749285413.212,
Argentina,2014,,,,,,,,,526319673731.638,
Argentina,2013,,,,,,,,,552025140252.246,
Argentina,2012,,,,,,,,,545982375701.128,
Argentina,2011,,,,,,,,,530158176673.789,
Argentina,2010,,,,,,,,,423627422092.49,
Argentina,2009,,,,,,,,,332976484577.619,
Argentina,2008,,,,,,,,,361558037110.419,
Argentina,2007,,,,,,,,,287530508430.568,
Argentina,2006,,,,,,,,,232557260817.308,
Argentina,2005,,,,,,,,,198737095012.282,
Argentina,2004,,,,,,,,,164657930452.787,
Argentina,2003,,,,,,,,,127586973492.177,
Argentina,2002,,,,,,,,,97724004251.8602,
Argentina,2001,,,,,,,,,268696750000.0,
Argentina,2000,,,,,,,,,284203750000.0,
Argentina,1999,,,,,,,,,283523000000.0,
Argentina,1998,,,,,,,,,298948250000.0,
Argentina,1997,,,,,,,,,292859000000.0,
Argentina,1996,,,,,,,,,272149750000.0,
Argentina,1995,,,,,,,,,258031750000.0,
Argentina,1994,,,,,,,,,257440000000.0,
Argentina,1993,,,,,,,,,236741715015.015,
Argentina,1992,,,,,,,,,228778994288.214,
Argentina,1991,,,,,,,,,189719984268.485,
Argentina,1990,,,,,,,,,141352630146.731,
Australia,2020,,,,,,,,,1326944627876.87,
Australia,2019,,,,,,,,,1392218527563.26,
Australia,2018,,,,,,,,,1428266513154.48,
Australia,2017,,,,,,,,,1326467487376.42,
Australia,2016,,,,,,,,,1206562910556.58,
Australia,2015,,,,,,,,,1350580336316.75,
Australia,2014,,,,,,,,,1467589901175.46,
Australia,2013,,,,,,,,,1576329690003.93,
Australia,2012,,,,,,,,,1546952690139.99,
Australia,2011,,,,,,,,,1398456161407.85,
Australia,2010,,,,,,,,,1148569537284.62,
Australia,2009,,,,,,,,,928629769751.884,
Australia,2008,,,,,,,,,1055686110665.53,
Australia,2007,,,,,,,,,854427259166.209,
Australia,2006,,,,,,,,,747907432136.598,
Australia,2005,,,,,,,,,695305000206.729,
Australia,2004,,,,,,,,,614326362213.686,
Australia,2003,,,,,,,,,467497961560.862,
Australia,2002,,,,,,,,,395573025330.447,
Australia,2001,,,,,,,,,379357823192.53,
Australia,2000,,,,,,,,,415844972940.496,
Australia,1999,,,,,,,,,389389647825.542,
Australia,1998,,,,,,,,,399660855999.457,
Australia,1997,,,,,,,,,435613768959.97,
Australia,1996,,,,,,,,,401310823652.743,
Australia,1995,,,,,,,,,368140778140.778,
Australia,1994,,,,,,,,,322809408509.166,
Australia,1993,,,,,,,,,312138139404.16,
Australia,1992,,,,,,,,,325532426233.227,
Australia,1991,,,,,,,,,325981640935.417,
Australia,1990,,,,,,,,,311430632641.087,
"Congo, Rep.",2020,,,,,,,,,10483151093.6873,
"Congo, Rep.",2019,,,,,,,,,12750338736.1661,
"Congo, Rep.",2018,,,,,,,,,13670038019.8594,
"Congo, Rep.",2017,,,,,,,,,11094823676.5914,
"Congo, Rep.",2016,,,,,,,,,10219341017.1383,
"Congo, Rep.",2015,,,,,,,,,11890259176.6829,
"Congo, Rep.",2014,,,,,,,,,17912907682.0663,
"Congo, Rep.",2013,,,,,,,,,17958720704.4596,
"Congo, Rep.",2012,,,,,,,,,17692911280.5627,
"Congo, Rep.",2011,,,,,,,,,15655383585.9887,
"Congo, Rep.",2010,,,,,,,,,13148396205.671,
"Congo, Rep.",2009,,,,,,,,,9723299908.19473,
"Congo, Rep.",2008,,,,,,,,,11649857662.1388,
"Congo, Rep.",2007,,,,,,,,,8782703427.96085,
"Congo, Rep.",2006,,,,,,,,,8072305030.68484,
"Congo, Rep.",2005,,,,,,,,,6650001684.9045,
"Congo, Rep.",2004,,,,,,,,,4656974937.55227,
"Congo, Rep.",2003,,,,,,,,,3503723086.7028,
"Congo, Rep.",2002,,,,,,,,,3034250926.18009,
"Congo, Rep.",2001,,,,,,,,,2796704603.04443,
"Congo, Rep.",2000,,,,,,,,,3227927697.43665,
"Congo, Rep.",1999,,,,,,,,,2354772959.06186,
"Congo, Rep.",1998,,,,,,,,,1949481380.64925,
"Congo, Rep.",1997,,,,,,,,,2322719101.28455,
"Congo, Rep.",1996,,,,,,,,,2540697537.70424,
"Congo, Rep.",1995,,,,,,,,,2116003868.17373,
"Congo, Rep.",1994,,,,,,,,,1769365438.88526,
"Congo, Rep.",1993,,,,,,,,,2684323618.40365,
"Congo, Rep.",1992,,,,,,,,,2933222705.7974,
"Congo, Rep.",1991,,,,,,,,,2724853507.64996,
"Congo, Rep.",1990,,,,,,,,,2798746050.58236,
Colombia,2020,,,,,,,,,270150956772.567,
Colombia,2019,,,,,,,,,323031701210.767,
Colombia,2018,,,,,,,,,334198218100.716,
Colombia,2017,,,,,,,,,311866875135.576,
Colombia,2016,,,,,,,,,282720100286.228,
Colombia,2015,,,,,,,,,293492370228.847,
Colombia,2014,,,,,,,,,381240864422.407,
Colombia,2013,,,,,,,,,382093697077.685,
Colombia,2012,,,,,,,,,370691143086.761,
Colombia,2011,,,,,,,,,334966134865.305,
Colombia,2010,,,,,,,,,286498534094.963,
Colombia,2009,,,,,,,,,232468666665.153,
Colombia,2008,,,,,,,,,242504150472.931,
Colombia,2007,,,,,,,,,206229536757.674,
Colombia,2006,,,,,,,,,161792959247.85,
Colombia,2005,,,,,,,,,145600527535.771,
Colombia,2004,,,,,,,,,117092416651.395,
Colombia,2003,,,,,,,,,94644969146.1352,
Colombia,2002,,,,,,,,,97945812789.8533,
Colombia,2001,,,,,,,,,98200641189.1568,
Colombia,2000,,,,,,,,,99875074935.083,
Colombia,1999,,,,,,,,,86278947620.5906,
Colombia,1998,,,,,,,,,98486358604.1784,
Colombia,1997,,,,,,,,,106656492324.769,
Colombia,1996,,,,,,,,,97153389010.9466,
Colombia,1995,,,,,,,,,92495970511.3951,
Colombia,1994,,,,,,,,,81705497616.5703,
Colombia,1993,,,,,,,,,66474101329.3543,
Colombia,1992,,,,,,,,,58394443348.9332,
Colombia,1991,,,,,,,,,49637993948.8402,
Colombia,1990,,,,,,,,,47844090709.9908,
Dominican Republic,2020,,,,,,,,,78844655833.2194,
Dominican Republic,2019,,,,,,,,,88941371980.2651,
Dominican Republic,2018,,,,,,,,,85555390385.9812,
Dominican Republic,2017,,,,,,,,,79998045975.5137,
Dominican Republic,2016,,,,,,,,,75704647977.2591,
Dominican Republic,2015,,,,,,,,,71164826719.5026,
Dominican Republic,2014,,,,,,,,,67179956264.9383,
Dominican Republic,2013,,,,,,,,,62682158700.2885,
Dominican Republic,2012,,,,,,,,,60681535894.481,
Dominican Republic,2011,,,,,,,,,58029773802.3818,
Dominican Republic,2010,,,,,,,,,53860187452.3853,
Dominican Republic,2009,,,,,,,,,48261079523.8213,
Dominican Republic,2008,,,,,,,,,48122601589.7717,
Dominican Republic,2007,,,,,,,,,43965459071.0654,
Dominican Republic,2006,,,,,,,,,37879829854.7965,
Dominican Republic,2005,,,,,,,,,35777560474.8106,
Dominican Republic,2004,,,,,,,,,22322387609.8481,
Dominican Republic,2003,,,,,,,,,21403168127.883,
Dominican Republic,2002,,,,,,,,,27137441266.3355,
Dominican Republic,2001,,,,,,,,,25601824419.0385,
Dominican Republic,2000,,,,,,,,,24305781111.9057,
Dominican Republic,1999,,,,,,,,,22136579527.4994,
Dominican Republic,1998,,,,,,,,,21672215776.0144,
Dominican Republic,1997,,,,,,,,,20017449966.0857,
Dominican Republic,1996,,,,,,,,,18241622255.7141,
Dominican Republic,1995,,,,,,,,,16637370839.1608,
Dominican Republic,1994,,,,,,,,,14644734247.7401,
Dominican Republic,1993,,,,,,,,,13081042400.0,
Dominican Republic,1992,,,,,,,,,11605382504.0,
Dominican Republic,1991,,,,,,,,,9824483368.0088,
Dominican Republic,1990,,,,,,,,,7073675544.79021,
Haiti,2020,,,,,,,,,14508222518.158,
Haiti,2019,,,,,,,,,15016090929.8744,
Haiti,2018,,,,,,,,,16403864521.4121,
Haiti,2017,,,,,,,,,15093357143.42,
Haiti,2016,,,,,,,,,14069277532.4999,
Haiti,2015,,,,,,,,,14849629407.9546,
Haiti,2014,,,,,,,,,15146883647.3766,
Haiti,2013,,,,,,,,,14902488489.0545,
Haiti,2012,,,,,,,,,13708925402.937,
Haiti,2011,,,,,,,,,13008746038.8867,
Haiti,2010,,,,,,,,,11859312627.0763,
Haiti,2009,,,,,,,,,11597002929.7989,
Haiti,2008,,,,,,,,,10432962724.7617,
Haiti,2007,,,,,,,,,9228637766.24316,
Haiti,2006,,,,,,,,,7638739123.54444,
Haiti,2005,,,,,,,,,7030149790.93042,
Haiti,2004,,,,,,,,,6087360734.56063,
Haiti,2003,,,,,,,,,5071947797.98273,
Haiti,2002,,,,,,,,,6205847136.98422,
Haiti,2001,,,,,,,,,6331970412.88509,
Haiti,2000,,,,,,,,,6813565983.11708,
Haiti,1999,,,,,,,,,4153725966.88509,
Haiti,1998,,,,,,,,,3723903723.63772,
Haiti,1997,,,,,,,,,3338949151.59927,
Haiti,1996,,,,,,,,,2907517543.35846,
Haiti,1995,,,,,,,,,2813313278.81082,
Haiti,1994,,,,,,,,,2167569095.12236,
Haiti,1993,,,,,,,,,1878253818.08352,
Haiti,1992,,,,,,,,,2257129873.67081,
Haiti,1991,,,,,,,,,3473562850.28022,
Haiti,1990,,,,,,,,,3096289800.0,
St. Lucia,2020,,,,,,,,,1516000000.0,
St. Lucia,2019,,,,,,,,,2094185185.18518,
St. Lucia,2018,,,,,,,,,2057074074.07407,
St. Lucia,2017,,,,,,,,,1996703703.7037,
St. Lucia,2016,,,,,,,,,1865444444.44444,
St. Lucia,2015,,,,,,,,,1807222222.22222,
St. Lucia,2014,,,,,,,,,1749296296.2963,
St. Lucia,2013,,,,,,,,,1660222222.22222,
St. Lucia,2012,,,,,,,,,1598222222.22222,
St. Lucia,2011,,,,,,,,,1568370370.37037,
St. Lucia,2010,,,,,,,,,1482370370.37037,
St. Lucia,2009,,,,,,,,,1401507888.88889,
St. Lucia,2008,,,,,,,,,1437731111.11111,
St. Lucia,2007,,,,,,,,,1336088814.81481,
St. Lucia,2006,,,,,,,,,1268319185.18519,
St. Lucia,2005,,,,,,,,,1135555555.55556,
St. Lucia,2004,,,,,,,,,1066666666.66667,
St. Lucia,2003,,,,,,,,,987407407.407407,
St. Lucia,2002,,,,,,,,,900000000.0,
St. Lucia,2001,,,,,,,,,892592592.592592,
St. Lucia,2000,,,,,,,,,932592592.592592,
St. Lucia,1999,,,,,,,,,921851851.851852,
St. Lucia,1998,,,,,,,,,877407407.407407,
St. Lucia,1997,,,,,,,,,805925925.925926,
St. Lucia,1996,,,,,,,,,788888888.888889,
St. Lucia,1995,,,,,,,,,762962962.962963,
St. Lucia,1994,,,,,,,,,713703703.703704,
St. Lucia,1993,,,,,,,,,684814814.814815,
St. Lucia,1992,,,,,,,,,674074074.074074,
St. Lucia,1991,,,,,,,,,613703703.703704,
St. Lucia,1990,,,,,,,,,579629629.62963,
Peru,2020,,,,,,,,,201947603715.409,
Peru,2019,,,,,,,,,228325852220.761,
Peru,2018,,,,,,,,,222597030191.041,
Peru,2017,,,,,,,,,211007952315.888,
Peru,2016,,,,,,,,,191898127860.843,
Peru,2015,,,,,,,,,189802961890.097,
Peru,2014,,,,,,,,,200786240836.818,
Peru,2013,,,,,,,,,201175541637.441,
Peru,2012,,,,,,,,,192649991136.09,
Peru,2011,,,,,,,,,171761737046.585,
Peru,2010,,,,,,,,,147527631520.729,
Peru,2009,,,,,,,,,120822986521.479,
Peru,2008,,,,,,,,,120550599815.441,
Peru,2007,,,,,,,,,102170981144.136,
Peru,2006,,,,,,,,,88643193061.748,
Peru,2005,,,,,,,,,76060606060.6061,
Peru,2004,,,,,,,,,66768703497.5687,
Peru,2003,,,,,,,,,58731030121.8671,
Peru,2002,,,,,,,,,54777553515.0809,
Peru,2001,,,,,,,,,52030158775.4055,
Peru,2000,,,,,,,,,51744749133.213,
Peru,1999,,,,,,,,,50187324567.883,
Peru,1998,,,,,,,,,55501467877.381,
Peru,1997,,,,,,,,,58147522522.5225,
Peru,1996,,,,,,,,,55252414130.3019,
Peru,1995,,,,,,,,,53312793687.3836,
Peru,1994,,,,,,,,,44882079766.8913,
Peru,1993,,,,,,,,,34832077220.8537,
Peru,1992,,,,,,,,,35966302303.263,
Peru,1991,,,,,,,,,34341465998.2003,
Peru,1990,,,,,,,,,26410386669.3532,
Portugal,2020,,,,,,,,,229031860520.773,
Portugal,2019,,,,,,,,,239986922638.897,
Portugal,2018,,,,,,,,,242313116577.963,
Portugal,2017,,,,,,,,,221357874718.932,
Portugal,2016,,,,,,,,,206426152308.937,
Portugal,2015,,,,,,,,,199394066525.44,
Portugal,2014,,,,,,,,,229901964221.881,
Portugal,2013,,,,,,,,,226433858005.716,
Portugal,2012,,,,,,,,,216224240577.957,
Portugal,2011,,,,,,,,,245117990242.249,
Portugal,2010,,,,,,,,,238113003233.289,
Portugal,2009,,,,,,,,,244667762835.543,
Portugal,2008,,,,,,,,,263416394624.084,
Portugal,2007,,,,,,,,,240496147317.381,
Portugal,2006,,,,,,,,,208756449275.848,
Portugal,2005,,,,,,,,,197253876704.921,
Portugal,2004,,,,,,,,,189382122532.169,
Portugal,2003,,,,,,,,,165226175536.793,
Portugal,2002,,,,,,,,,134795565549.419,
Portugal,2001,,,,,,,,,121604107164.997,
Portugal,2000,,,,,,,,,118605192877.388,
Portugal,1999,,,,,,,,,127470385557.184,
Portugal,1998,,,,,,,,,123946327916.296,
Portugal,1997,,,,,,,,,117016535162.95,
Portugal,1996,,,,,,,,,122630089680.27,
Portugal,1995,,,,,,,,,118122007430.012,
Portugal,1994,,,,,,,,,99688641304.3478,
Portugal,1993,,,,,,,,,95009751901.2592,
Portugal,1992,,,,,,,,,107592098307.098,
Portugal,1991,,,,,,,,,89233599278.4792,
Portugal,1990,,,,,,,,,78713860216.5659,
Somalia,2020,,,,,,,,,6883000000.0,
Somalia,2019,,,,,,,,,6485000000.0,
Somalia,2018,,,,,,,,,5856000006.22021,
Somalia,2017,,,,,,,,,5609000000.0,
Somalia,2016,,,,,,,,,5534000000.0,
Somalia,2015,,,,,,,,,5335000000.0,
Somalia,2014,,,,,,,,,5024999991.72061,
Somalia,2013,,,,,,,,,4577000011.76017,
Somalia,2012,,,,,,,,,,
Somalia,2011,,,,,,,,,,
Somalia,2010,,,,,,,,,,
Somalia,2009,,,,,,,,,,
Somalia,2008,,,,,,,,,,
Somalia,2007,,,,,,,,,,
Somalia,2006,,,,,,,,,,
Somalia,2005,,,,,,,,,,
Somalia,2004,,,,,,,,,,
Somalia,2003,,,,,,,,,,
Somalia,2002,,,,,,,,,,
Somalia,2001,,,,,,,,,,
Somalia,2000,,,,,,,,,,
Somalia,1999,,,,,,,,,,
Somalia,1998,,,,,,,,,,
Somalia,1997,,,,,,,,,,
Somalia,1996,,,,,,,,,,
Somalia,1995,,,,,,,,,,
Somalia,1994,,,,,,,,,,
Somalia,1993,,,,,,,,,,
Somalia,1992,,,,,,,,,,
Somalia,1991,,,,,,,,,,
Somalia,1990,,,,,,,,,917044228.00846,
Serbia,2020,,,,,,,,,53356484763.839,
Serbia,2019,,,,,,,,,51514242775.5241,
Serbia,2018,,,,,,,,,50640662859.4987,
Serbia,2017,,,,,,,,,44179075778.9267,
Serbia,2016,,,,,,,,,40692661657.284,
Serbia,2015,,,,,,,,,39655949731.3816,
Serbia,2014,,,,,,,,,47062202241.4378,
Serbia,2013,,,,,,,,,48394239474.6762,
Serbia,2012,,,,,,,,,43309252921.0567,
Serbia,2011,,,,,,,,,49258136128.9672,
Serbia,2010,,,,,,,,,41819468691.8251,
Serbia,2009,,,,,,,,,45162894380.9318,
Serbia,2008,,,,,,,,,52194221468.5007,
Serbia,2007,,,,,,,,,43170990616.4729,
Serbia,2006,,,,,,,,,32482070360.3204,
Serbia,2005,,,,,,,,,27683225959.2468,
Serbia,2004,,,,,,,,,26141968161.0924,
Serbia,2003,,,,,,,,,22482365321.7656,
Serbia,2002,,,,,,,,,17120906918.3503,
Serbia,2001,,,,,,,,,12960546471.3782,
Serbia,2000,,,,,,,,,6875845986.52121,
Serbia,1999,,,,,,,,,19388663551.0012,
Serbia,1998,,,,,,,,,19457979423.376,
Serbia,1997,,,,,,,,,25676487999.5941,
Serbia,1996,,,,,,,,,21818007448.7896,
Serbia,1995,,,,,,,,,16832598870.0565,
Serbia,1994,,,,,,,,,,
Serbia,1993,,,,,,,,,,
Serbia,1992,,,,,,,,,,
Serbia,1991,,,,,,,,,,
Serbia,1990,,,,,,,,,,
Syrian Arab Republic,2020,,,,,,,,,11159274040.2708,
Syrian Arab Republic,2019,,,,,,,,,22600896352.1266,
Syrian Arab Republic,2018,,,,,,,,,21496337967.8677,
Syrian Arab Republic,2017,,,,,,,,,16369724433.2751,
Syrian Arab Republic,2016,,,,,,,,,12598742886.9368,
Syrian Arab Republic,2015,,,,,,,,,16468399180.3822,
Syrian Arab Republic,2014,,,,,,,,,21502061462.2122,
Syrian Arab Republic,2013,,,,,,,,,21361254647.9904,
Syrian Arab Republic,2012,,,,,,,,,43190317724.7088,
Syrian Arab Republic,2011,,,,,,,,,67539427670.9958,
Syrian Arab Republic,2010,,,,,,,,,252518218262.806,
Syrian Arab Republic,2009,,,,,,,,,224561692650.334,
Syrian Arab Republic,2008,,,,,,,,,218089977728.285,
Syrian Arab Republic,2007,,,,,,,,,180030111358.575,
Syrian Arab Republic,2006,,,,,,,,,153799910913.14,
Syrian Arab Republic,2005,,,,,,,,,134203830734.967,
Syrian Arab Republic,2004,,,,,,,,,112863340757.238,
Syrian Arab Republic,2003,,,,,,,,,95693808463.2517,
Syrian Arab Republic,2002,,,,,,,,,90558485523.3853,
Syrian Arab Republic,2001,,,,,,,,,86771314031.1804,
Syrian Arab Republic,2000,,,,,,,,,80590022271.7149,
Syrian Arab Republic,1999,,,,,,,,,72970334075.7238,
Syrian Arab Republic,1998,,,,,,,,,70418173719.3764,
Syrian Arab Republic,1997,,,,,,,,,66420400890.8686,
Syrian Arab Republic,1996,,,,,,,,,61546280623.608,
Syrian Arab Republic,1995,,,,,,,,,50866369710.4677,
Syrian Arab Republic,1994,,,,,,,,,45086948775.0557,
Syrian Arab Republic,1993,,,,,,,,,36860133630.2895,
Syrian Arab Republic,1992,,,,,,,,,33107349665.9243,
Syrian Arab Republic,1991,,,,,,,,,27756258351.8931,
Syrian Arab Republic,1990,,,,,,,,,23904498886.4143,
Argentina,2020,,,,,,,,,385540406815.599,
Argentina,2019,,,,,,,,,447754686715.081,
Argentina,2018,,,,,,,,,524819898586.906,
Argentina,2017,,,,,,,,,643628396190.388,
Argentina,2016,,,,,,,,,557532317363.451,
Argentina,2015,,,,,,,,,594749285413.212,
Argentina,2014,,,,,,,,,526319673731.638,
Argentina,2013,,,,,,,,,552025140252.246,
Argentina,2012,,,,,,,,,545982375701.128,
Argentina,2011,,,,,,,,,530158176673.789,
Argentina,2010,,,,,,,,,423627422092.49,
Argentina,2009,,,,,,,,,332976484577.619,
Argentina,2008,,,,,,,,,361558037110.419,
Argentina,2007,,,,,,,,,287530508430.568,
Argentina,2006,,,,,,,,,232557260817.308,
Argentina,2005,,,,,,,,,198737095012.282,
Argentina,2004,,,,,,,,,164657930452.787,
Argentina,2003,,,,,,,,,127586973492.177,
Argentina,2002,,,,,,,,,97724004251.8602,
Argentina,2001,,,,,,,,,268696750000.0,
Argentina,2000,,,,,,,,,284203750000.0,
Argentina,1999,,,,,,,,,283523000000.0,
Argentina,1998,,,,,,,,,298948250000.0,
Argentina,1997,,,,,,,,,292859000000.0,
Argentina,1996,,,,,,,,,272149750000.0,
Argentina,1995,,,,,,,,,258031750000.0,
Argentina,1994,,,,,,,,,257440000000.0,
Argentina,1993,,,,,,,,,236741715015.015,
Argentina,1992,,,,,,,,,228778994288.214,
Argentina,1991,,,,,,,,,189719984268.485,
Argentina,1990,,,,,,,,,141352630146.731,
Australia,2020,,,,,,,,,1326944627876.87,
Australia,2019,,,,,,,,,1392218527563.26,
Australia,2018,,,,,,,,,1428266513154.48,
Australia,2017,,,,,,,,,1326467487376.42,
Australia,2016,,,,,,,,,1206562910556.58,
Australia,2015,,,,,,,,,1350580336316.75,
Australia,2014,,,,,,,,,1467589901175.46,
Australia,2013,,,,,,,,,1576329690003.93,
Australia,2012,,,,,,,,,1546952690139.99,
Australia,2011,,,,,,,,,1398456161407.85,
Australia,2010,,,,,,,,,1148569537284.62,
Australia,2009,,,,,,,,,928629769751.884,
Australia,2008,,,,,,,,,1055686110665.53,
Australia,2007,,,,,,,,,854427259166.209,
Australia,2006,,,,,,,,,747907432136.598,
Australia,2005,,,,,,,,,695305000206.729,
Australia,2004,,,,,,,,,614326362213.686,
Australia,2003,,,,,,,,,467497961560.862,
Australia,2002,,,,,,,,,395573025330.447,
Australia,2001,,,,,,,,,379357823192.53,
Australia,2000,,,,,,,,,415844972940.496,
Australia,1999,,,,,,,,,389389647825.542,
Australia,1998,,,,,,,,,399660855999.457,
Australia,1997,,,,,,,,,435613768959.97,
Australia,1996,,,,,,,,,401310823652.743,
Australia,1995,,,,,,,,,368140778140.778,
Australia,1994,,,,,,,,,322809408509.166,
Australia,1993,,,,,,,,,312138139404.16,
Australia,1992,,,,,,,,,325532426233.227,
Australia,1991,,,,,,,,,325981640935.417,
Australia,1990,,,,,,,,,311430632641.087,
"Congo, Rep.",2020,,,,,,,,,10483151093.6873,
"Congo, Rep.",2019,,,,,,,,,12750338736.1661,
"Congo, Rep.",2018,,,,,,,,,13670038019.8594,
